,date,AA,GE,IBM,MSFT
1491,1995-12-26 00:00:00,9.62,7.94,19.41,4.43
1492,1995-12-27 00:00:00,9.29,7.95,19.46,4.36
1493,1995-12-28 00:00:00,9.43,7.88,19.06,4.29
1494,1995-12-29 00:00:00,9.88,7.97,19.33,4.31
1495,1996-01-02 00:00:00,10.16,8.14,19.22,4.41
1496,1996-01-03 00:00:00,10.32,8.15,18.88,4.27
1497,1996-01-04 00:00:00,10.41,8.06,18.38,4.29
1498,1996-01-05 00:00:00,10.34,8.07,18.75,4.24
1499,1996-01-08 00:00:00,9.78,8.13,18.85,4.24
1500,1996-01-09 00:00:00,9.61,8.05,18.35,3.94
1501,1996-01-10 00:00:00,9.43,7.79,18.46,4.05
1502,1996-01-11 00:00:00,9.57,7.81,18.46,4.25
1503,1996-01-12 00:00:00,9.53,7.78,18.27,4.21
1504,1996-01-15 00:00:00,9.43,7.78,17.58,4.05
1505,1996-01-16 00:00:00,9.41,7.85,18.4,4.24
1506,1996-01-17 00:00:00,9.43,7.9,18.54,4.17
1507,1996-01-18 00:00:00,9.6,8.03,20.36,4.3
1508,1996-01-19 00:00:00,9.81,8.22,21.58,4.51
1509,1996-01-22 00:00:00,9.76,8.2,21.63,4.52
1510,1996-01-23 00:00:00,9.99,8.08,21.79,4.4
1511,1996-01-24 00:00:00,9.95,8.17,22.64,4.48
1512,1996-01-25 00:00:00,9.85,8.28,22.03,4.39
1513,1996-01-26 00:00:00,9.88,8.36,22.16,4.44
1514,1996-01-29 00:00:00,10.09,8.29,22.53,4.44
1515,1996-01-30 00:00:00,10.51,8.36,22.98,4.46
1516,1996-01-31 00:00:00,10.41,8.5,22.95,4.54
1517,1996-02-01 00:00:00,10.29,8.53,23.06,4.62
1518,1996-02-02 00:00:00,10.5,8.54,23.19,4.57
1519,1996-02-05 00:00:00,10.38,8.65,23.75,4.77
1520,1996-02-06 00:00:00,10.45,8.76,24.27,4.74
1521,1996-02-07 00:00:00,10.64,8.68,23.88,4.76
1522,1996-02-08 00:00:00,10.69,8.8,24.06,4.86
1523,1996-02-09 00:00:00,10.57,8.79,24.06,4.92
1524,1996-02-12 00:00:00,10.78,8.82,24.43,4.89
1525,1996-02-13 00:00:00,10.64,8.83,24.09,4.89
1526,1996-02-14 00:00:00,10.59,8.72,24.22,4.85
1527,1996-02-15 00:00:00,10.48,8.64,24.94,4.84
1528,1996-02-16 00:00:00,10.45,8.58,25.02,4.81
1529,1996-02-20 00:00:00,10.17,8.53,25.25,4.8
1530,1996-02-21 00:00:00,10.24,8.62,25.49,4.91
1531,1996-02-22 00:00:00,10.55,8.82,26.31,5.03
1532,1996-02-23 00:00:00,10.88,8.83,26.63,5.08
1533,1996-02-26 00:00:00,10.48,8.69,26.47,4.94
1534,1996-02-27 00:00:00,10.31,8.61,27.3,4.92
1535,1996-02-28 00:00:00,10.24,8.43,27.0,4.92
1536,1996-02-29 00:00:00,10.67,8.36,26.0,4.85
1537,1996-03-01 00:00:00,10.74,8.51,25.04,4.69
1538,1996-03-04 00:00:00,10.9,8.68,24.62,4.73
1539,1996-03-05 00:00:00,10.88,8.72,25.23,4.82
1540,1996-03-06 00:00:00,10.95,8.68,24.8,4.76
1541,1996-03-07 00:00:00,11.02,8.68,24.83,4.78
1542,1996-03-08 00:00:00,10.9,8.33,24.22,4.67
1543,1996-03-11 00:00:00,11.53,8.52,24.86,4.74
1544,1996-03-12 00:00:00,11.51,8.36,24.22,4.7
1545,1996-03-13 00:00:00,11.56,8.31,24.57,4.95
1546,1996-03-14 00:00:00,11.53,8.37,24.78,4.89
1547,1996-03-15 00:00:00,11.44,8.44,25.41,5.03
1548,1996-03-18 00:00:00,11.93,8.68,26.42,5.17
1549,1996-03-19 00:00:00,11.88,8.59,25.81,5.25
1550,1996-03-20 00:00:00,11.6,8.61,24.8,5.14
1551,1996-03-21 00:00:00,11.77,8.62,24.35,4.95
1552,1996-03-22 00:00:00,11.7,8.73,24.22,4.97
1553,1996-03-25 00:00:00,11.77,8.8,23.06,4.91
1554,1996-03-26 00:00:00,11.91,8.8,23.48,5.05
1555,1996-03-27 00:00:00,11.79,8.79,23.59,5.03
1556,1996-03-28 00:00:00,12.07,8.72,23.27,5.02
1557,1996-03-29 00:00:00,11.74,8.68,23.59,5.06
1558,1996-04-01 00:00:00,11.56,8.84,23.4,5.05
1559,1996-04-02 00:00:00,11.53,8.86,24.94,5.14
1560,1996-04-03 00:00:00,11.32,8.94,25.39,5.13
1561,1996-04-04 00:00:00,11.63,8.95,24.96,5.13
1562,1996-04-08 00:00:00,11.86,8.87,25.31,5.1
1563,1996-04-09 00:00:00,12.07,8.73,24.99,4.99
1564,1996-04-10 00:00:00,12.26,8.54,24.59,4.99
1565,1996-04-11 00:00:00,12.19,8.42,24.91,4.97
1566,1996-04-12 00:00:00,12.24,8.56,23.64,4.97
1567,1996-04-15 00:00:00,12.19,8.72,24.19,5.08
1568,1996-04-16 00:00:00,12.12,8.66,24.49,5.17
1569,1996-04-17 00:00:00,12.02,8.72,22.31,5.2
1570,1996-04-18 00:00:00,12.09,8.83,22.37,5.35
1571,1996-04-19 00:00:00,11.91,8.81,22.34,5.39
1572,1996-04-22 00:00:00,11.84,8.86,22.74,5.54
1573,1996-04-23 00:00:00,11.81,8.84,22.68,5.53
1574,1996-04-24 00:00:00,11.72,8.8,22.63,5.48
1575,1996-04-25 00:00:00,11.67,8.69,22.95,5.54
1576,1996-04-26 00:00:00,11.74,8.68,22.84,5.57
1577,1996-04-29 00:00:00,11.84,8.65,23.03,5.53
1578,1996-04-30 00:00:00,11.7,8.61,22.84,5.56
1579,1996-05-01 00:00:00,11.67,8.68,22.87,5.65
1580,1996-05-02 00:00:00,11.57,8.63,22.87,5.48
1581,1996-05-03 00:00:00,11.81,8.58,22.92,5.45
1582,1996-05-06 00:00:00,12.42,8.5,22.68,5.49
1583,1996-05-07 00:00:00,12.23,8.4,22.45,5.56
1584,1996-05-08 00:00:00,12.23,8.47,22.52,5.61
1585,1996-05-09 00:00:00,12.16,8.58,22.76,5.57
1586,1996-05-10 00:00:00,12.4,8.66,22.63,5.64
1587,1996-05-13 00:00:00,12.47,8.75,22.89,5.83
1588,1996-05-14 00:00:00,12.37,8.79,23.1,5.84
1589,1996-05-15 00:00:00,12.4,8.77,23.19,5.78
1590,1996-05-16 00:00:00,12.33,8.9,23.1,5.75
1591,1996-05-17 00:00:00,12.26,9.05,23.58,5.75
1592,1996-05-20 00:00:00,11.9,9.4,23.85,5.73
1593,1996-05-21 00:00:00,11.98,9.27,23.61,5.65
1594,1996-05-22 00:00:00,11.83,9.46,23.48,5.74
1595,1996-05-23 00:00:00,11.76,9.43,23.24,5.82
1596,1996-05-24 00:00:00,11.81,9.47,23.13,5.82
1597,1996-05-28 00:00:00,11.57,9.22,23.03,5.76
1598,1996-05-29 00:00:00,11.65,9.16,22.73,5.75
1599,1996-05-30 00:00:00,11.79,9.27,22.81,5.81
1600,1996-05-31 00:00:00,11.6,9.22,22.71,5.83
1601,1996-06-03 00:00:00,11.62,9.23,22.41,5.81
1602,1996-06-04 00:00:00,11.5,9.34,22.52,5.79
1603,1996-06-05 00:00:00,11.22,9.4,22.31,5.94
1604,1996-06-06 00:00:00,10.89,9.61,21.54,5.88
1605,1996-06-07 00:00:00,11.22,9.57,21.64,5.96
1606,1996-06-10 00:00:00,11.22,9.58,21.83,5.92
1607,1996-06-11 00:00:00,11.27,9.43,21.93,6.0
1608,1996-06-12 00:00:00,11.22,9.5,21.91,6.14
1609,1996-06-13 00:00:00,11.18,9.55,21.96,6.12
1610,1996-06-14 00:00:00,11.03,9.55,21.62,6.04
1611,1996-06-17 00:00:00,11.06,9.61,21.8,6.12
1612,1996-06-18 00:00:00,11.22,9.54,21.54,6.01
1613,1996-06-19 00:00:00,11.18,9.54,21.72,5.98
1614,1996-06-20 00:00:00,11.1,9.54,21.43,5.98
1615,1996-06-21 00:00:00,11.13,9.69,20.98,6.08
1616,1996-06-24 00:00:00,10.94,9.73,21.19,6.1
1617,1996-06-25 00:00:00,10.82,9.78,21.22,5.99
1618,1996-06-26 00:00:00,10.87,9.68,20.98,5.92
1619,1996-06-27 00:00:00,10.87,9.75,21.03,5.89
1620,1996-06-28 00:00:00,10.8,9.66,21.06,5.9
1621,1996-07-01 00:00:00,10.92,9.77,21.59,6.01
1622,1996-07-02 00:00:00,10.87,9.8,21.27,5.97
1623,1996-07-03 00:00:00,10.7,9.77,20.95,5.95
1624,1996-07-05 00:00:00,10.54,9.59,20.82,5.81
1625,1996-07-08 00:00:00,10.54,9.39,20.92,5.91
1626,1996-07-09 00:00:00,10.68,9.48,21.06,5.89
1627,1996-07-10 00:00:00,10.94,9.56,21.03,5.87
1628,1996-07-11 00:00:00,10.68,9.39,20.42,5.62
1629,1996-07-12 00:00:00,10.85,9.41,20.27,5.52
1630,1996-07-15 00:00:00,10.49,9.11,19.33,5.43
1631,1996-07-16 00:00:00,10.44,9.06,20.37,5.67
1632,1996-07-17 00:00:00,10.59,9.27,20.02,5.75
1633,1996-07-18 00:00:00,10.63,9.39,20.05,5.89
1634,1996-07-19 00:00:00,10.61,9.2,19.94,5.94
1635,1996-07-22 00:00:00,10.52,9.06,19.68,5.88
1636,1996-07-23 00:00:00,10.49,8.89,19.2,5.51
1637,1996-07-24 00:00:00,10.54,8.95,19.52,5.64
1638,1996-07-25 00:00:00,10.63,9.03,22.04,5.82
1639,1996-07-26 00:00:00,10.77,9.11,22.09,5.85
1640,1996-07-29 00:00:00,10.87,8.96,22.28,5.74
1641,1996-07-30 00:00:00,10.92,8.97,22.84,5.83
1642,1996-07-31 00:00:00,10.96,9.21,22.87,5.79
1643,1996-08-01 00:00:00,11.29,9.34,22.81,5.92
1644,1996-08-02 00:00:00,11.48,9.65,23.16,6.06
1645,1996-08-05 00:00:00,11.45,9.62,23.24,5.98
1646,1996-08-06 00:00:00,11.5,9.69,23.32,6.09
1647,1996-08-07 00:00:00,11.43,9.6,24.03,6.13
1648,1996-08-08 00:00:00,11.43,9.51,24.22,6.15
1649,1996-08-09 00:00:00,11.48,9.38,23.98,6.11
1650,1996-08-12 00:00:00,11.43,9.52,23.93,6.15
1651,1996-08-13 00:00:00,11.41,9.52,23.34,6.07
1652,1996-08-14 00:00:00,11.67,9.56,23.74,6.13
1653,1996-08-15 00:00:00,11.52,9.49,23.66,6.15
1654,1996-08-16 00:00:00,11.64,9.51,23.47,6.1
1655,1996-08-19 00:00:00,11.67,9.52,23.47,6.07
1656,1996-08-20 00:00:00,11.93,9.52,23.58,6.06
1657,1996-08-21 00:00:00,12.11,9.41,23.95,6.07
1658,1996-08-22 00:00:00,11.93,9.48,24.03,6.14
1659,1996-08-23 00:00:00,12.04,9.6,24.11,6.05
1660,1996-08-26 00:00:00,11.88,9.59,24.01,6.03
1661,1996-08-27 00:00:00,11.88,9.69,23.85,6.13
1662,1996-08-28 00:00:00,11.97,9.67,24.54,6.17
1663,1996-08-29 00:00:00,11.76,9.49,24.57,6.1
1664,1996-08-30 00:00:00,11.74,9.31,24.41,6.02
1665,1996-09-03 00:00:00,11.88,9.42,24.59,6.06
1666,1996-09-04 00:00:00,12.0,9.44,24.46,6.06
1667,1996-09-05 00:00:00,11.9,9.32,24.14,5.97
1668,1996-09-06 00:00:00,11.74,9.49,24.65,6.02
1669,1996-09-09 00:00:00,11.83,9.59,25.1,6.13
1670,1996-09-10 00:00:00,11.69,9.63,25.21,6.11
1671,1996-09-11 00:00:00,11.57,9.63,25.18,6.15
1672,1996-09-12 00:00:00,11.69,9.74,25.02,6.32
1673,1996-09-13 00:00:00,11.71,9.9,26.06,6.43
1674,1996-09-16 00:00:00,12.0,9.9,26.19,6.46
1675,1996-09-17 00:00:00,11.93,9.74,26.38,6.58
1676,1996-09-18 00:00:00,11.86,9.77,26.57,6.7
1677,1996-09-19 00:00:00,11.62,9.84,26.35,6.77
1678,1996-09-20 00:00:00,11.43,9.98,26.25,6.78
1679,1996-09-23 00:00:00,11.1,9.91,26.51,6.77
1680,1996-09-24 00:00:00,11.05,10.07,26.49,6.72
1681,1996-09-25 00:00:00,11.19,10.25,26.99,6.66
1682,1996-09-26 00:00:00,11.15,10.17,26.54,6.48
1683,1996-09-27 00:00:00,11.12,10.3,26.62,6.6
1684,1996-09-30 00:00:00,11.15,10.24,26.57,6.48
1685,1996-10-01 00:00:00,11.36,10.2,26.41,6.49
1686,1996-10-02 00:00:00,11.48,10.34,26.86,6.62
1687,1996-10-03 00:00:00,11.41,10.34,26.67,6.58
1688,1996-10-04 00:00:00,11.34,10.53,27.02,6.7
1689,1996-10-07 00:00:00,11.03,10.6,27.29,6.75
1690,1996-10-08 00:00:00,10.65,10.51,27.4,6.65
1691,1996-10-09 00:00:00,10.56,10.45,26.94,6.61
1692,1996-10-10 00:00:00,10.98,10.36,27.26,6.57
1693,1996-10-11 00:00:00,11.03,10.62,27.72,6.74
1694,1996-10-14 00:00:00,11.03,10.69,27.74,6.71
1695,1996-10-15 00:00:00,11.12,10.72,27.63,6.82
1696,1996-10-16 00:00:00,11.1,10.69,27.23,6.78
1697,1996-10-17 00:00:00,11.31,10.71,26.81,6.66
1698,1996-10-18 00:00:00,11.27,10.71,27.61,6.62
1699,1996-10-21 00:00:00,11.24,10.78,27.77,6.58
1700,1996-10-22 00:00:00,11.05,10.76,27.1,6.51
1701,1996-10-23 00:00:00,10.96,10.86,27.58,6.61
1702,1996-10-24 00:00:00,11.31,10.82,27.18,6.71
1703,1996-10-25 00:00:00,11.29,10.79,26.99,6.7
1704,1996-10-28 00:00:00,11.24,10.69,27.18,6.71
1705,1996-10-29 00:00:00,11.41,10.81,26.81,6.65
1706,1996-10-30 00:00:00,11.26,10.81,26.97,6.69
1707,1996-10-31 00:00:00,11.14,10.89,27.53,6.74
1708,1996-11-01 00:00:00,11.28,10.88,27.21,6.75
1709,1996-11-04 00:00:00,11.21,10.96,27.47,6.78
1710,1996-11-05 00:00:00,11.38,11.12,27.79,6.95
1711,1996-11-06 00:00:00,11.38,11.44,28.54,7.1
1712,1996-11-07 00:00:00,11.38,11.57,28.62,7.05
1713,1996-11-08 00:00:00,11.4,11.5,28.75,7.05
1714,1996-11-11 00:00:00,11.35,11.48,28.78,7.05
1715,1996-11-12 00:00:00,11.64,11.47,28.51,6.96
1716,1996-11-13 00:00:00,11.59,11.66,28.83,7.12
1717,1996-11-14 00:00:00,11.71,11.82,29.29,7.35
1718,1996-11-15 00:00:00,11.68,11.74,31.03,7.32
1719,1996-11-18 00:00:00,11.78,11.64,31.4,7.39
1720,1996-11-19 00:00:00,11.73,11.59,32.98,7.66
1721,1996-11-20 00:00:00,12.06,11.57,32.66,7.53
1722,1996-11-21 00:00:00,11.85,11.44,32.98,7.39
1723,1996-11-22 00:00:00,11.85,11.37,33.91,7.39
1724,1996-11-25 00:00:00,12.02,11.68,33.73,7.54
1725,1996-11-26 00:00:00,12.04,11.48,33.81,7.55
1726,1996-11-27 00:00:00,12.04,11.54,33.83,7.64
1727,1996-11-29 00:00:00,12.09,11.71,34.1,7.71
1728,1996-12-02 00:00:00,12.11,11.62,34.88,7.75
1729,1996-12-03 00:00:00,11.99,11.17,34.8,7.6
1730,1996-12-04 00:00:00,11.87,11.13,34.66,7.53
1731,1996-12-05 00:00:00,12.23,10.99,33.91,7.51
1732,1996-12-06 00:00:00,11.95,11.02,33.3,7.51
1733,1996-12-09 00:00:00,11.99,11.09,34.23,8.03
1734,1996-12-10 00:00:00,12.25,11.05,33.75,8.04
1735,1996-12-11 00:00:00,12.09,10.92,33.41,8.19
1736,1996-12-12 00:00:00,12.14,10.89,32.44,7.96
1737,1996-12-13 00:00:00,11.97,10.89,32.71,7.86
1738,1996-12-16 00:00:00,11.8,10.71,31.8,7.54
1739,1996-12-17 00:00:00,11.66,10.99,32.5,7.85
1740,1996-12-18 00:00:00,11.57,11.17,33.94,8.12
1741,1996-12-19 00:00:00,11.95,11.57,33.83,8.34
1742,1996-12-20 00:00:00,12.04,11.51,33.09,8.21
1743,1996-12-23 00:00:00,11.76,11.37,33.0,8.23
1744,1996-12-24 00:00:00,11.76,11.48,33.33,8.34
1745,1996-12-26 00:00:00,11.83,11.62,33.33,8.4
1746,1996-12-27 00:00:00,11.83,11.6,33.19,8.28
1747,1996-12-30 00:00:00,12.02,11.5,32.87,8.2
1748,1996-12-31 00:00:00,12.11,11.19,32.42,8.12
1749,1997-01-02 00:00:00,12.37,11.04,32.79,8.02
1750,1997-01-03 00:00:00,12.92,11.21,34.05,8.31
1751,1997-01-06 00:00:00,12.89,11.2,34.5,8.29
1752,1997-01-07 00:00:00,12.82,11.43,34.96,8.35
1753,1997-01-08 00:00:00,12.8,11.27,34.21,8.19
1754,1997-01-09 00:00:00,13.23,11.44,34.64,8.09
1755,1997-01-10 00:00:00,13.54,11.47,34.88,8.28
1756,1997-01-13 00:00:00,13.44,11.68,35.06,8.23
1757,1997-01-14 00:00:00,13.51,11.84,35.74,8.39
1758,1997-01-15 00:00:00,13.49,11.64,35.23,8.31
1759,1997-01-16 00:00:00,13.61,11.48,35.41,8.45
1760,1997-01-17 00:00:00,13.87,11.72,35.36,8.56
1761,1997-01-20 00:00:00,13.77,11.88,35.73,8.91
1762,1997-01-21 00:00:00,13.42,11.94,35.95,9.33
1763,1997-01-22 00:00:00,13.13,12.15,33.81,9.56
1764,1997-01-23 00:00:00,12.78,11.78,32.47,9.31
1765,1997-01-24 00:00:00,12.87,11.53,32.2,9.42
1766,1997-01-27 00:00:00,12.66,11.36,31.19,9.44
1767,1997-01-28 00:00:00,12.92,11.38,32.26,9.39
1768,1997-01-29 00:00:00,13.01,11.72,33.46,9.55
1769,1997-01-30 00:00:00,13.16,11.95,33.65,9.93
1770,1997-01-31 00:00:00,13.11,11.71,33.57,10.02
1771,1997-02-03 00:00:00,13.08,11.91,33.14,10.06
1772,1997-02-04 00:00:00,12.97,11.75,32.87,10.13
1773,1997-02-05 00:00:00,12.82,11.65,31.83,9.66
1774,1997-02-06 00:00:00,12.72,11.77,31.31,9.54
1775,1997-02-07 00:00:00,12.89,11.88,31.9,9.86
1776,1997-02-10 00:00:00,12.7,11.75,30.62,9.6
1777,1997-02-11 00:00:00,12.72,11.84,31.15,9.68
1778,1997-02-12 00:00:00,12.77,11.98,31.1,9.81
1779,1997-02-13 00:00:00,12.89,12.13,31.39,9.82
1780,1997-02-14 00:00:00,13.2,12.03,31.1,9.61
1781,1997-02-18 00:00:00,13.39,12.16,31.15,9.56
1782,1997-02-19 00:00:00,13.56,12.16,30.8,9.58
1783,1997-02-20 00:00:00,13.51,11.96,30.29,9.36
1784,1997-02-21 00:00:00,13.56,11.89,29.52,9.33
1785,1997-02-24 00:00:00,13.53,12.06,30.86,9.83
1786,1997-02-25 00:00:00,13.34,11.99,31.42,9.77
1787,1997-02-26 00:00:00,13.06,12.02,31.5,9.85
1788,1997-02-27 00:00:00,13.53,11.89,30.67,9.44
1789,1997-02-28 00:00:00,13.58,11.64,30.83,9.58
1790,1997-03-03 00:00:00,13.77,11.7,31.13,9.77
1791,1997-03-04 00:00:00,13.79,11.53,31.07,9.74
1792,1997-03-05 00:00:00,13.68,11.78,31.21,9.91
1793,1997-03-06 00:00:00,13.68,11.9,31.45,9.6
1794,1997-03-07 00:00:00,13.79,11.98,31.04,9.5
1795,1997-03-10 00:00:00,14.27,12.04,31.34,9.82
1796,1997-03-11 00:00:00,14.49,11.95,31.31,9.66
1797,1997-03-12 00:00:00,14.32,11.91,31.07,9.7
1798,1997-03-13 00:00:00,14.01,11.78,30.64,9.79
1799,1997-03-14 00:00:00,14.22,11.71,30.8,9.72
1800,1997-03-17 00:00:00,14.34,11.87,29.92,9.87
1801,1997-03-18 00:00:00,14.08,11.71,29.89,9.79
1802,1997-03-19 00:00:00,14.08,11.77,29.57,9.5
1803,1997-03-20 00:00:00,13.94,11.67,29.36,9.43
1804,1997-03-21 00:00:00,13.75,11.68,28.42,9.23
1805,1997-03-24 00:00:00,13.72,12.04,29.33,8.85
1806,1997-03-25 00:00:00,13.34,11.94,29.14,8.87
1807,1997-03-26 00:00:00,13.41,11.81,30.08,9.26
1808,1997-03-27 00:00:00,13.08,11.51,29.38,9.21
1809,1997-03-31 00:00:00,12.96,11.29,29.44,9.01
1810,1997-04-01 00:00:00,13.15,11.21,29.33,9.16
1811,1997-04-02 00:00:00,12.98,11.12,28.69,9.04
1812,1997-04-03 00:00:00,12.87,11.19,28.12,9.34
1813,1997-04-04 00:00:00,12.89,11.47,27.72,9.25
1814,1997-04-07 00:00:00,12.72,11.43,28.42,9.42
1815,1997-04-08 00:00:00,12.68,11.51,29.3,9.65
1816,1997-04-09 00:00:00,12.72,11.58,28.55,9.63
1817,1997-04-10 00:00:00,12.72,11.54,28.52,9.5
1818,1997-04-11 00:00:00,12.56,11.13,28.61,9.33
1819,1997-04-14 00:00:00,12.53,11.37,29.28,9.56
1820,1997-04-15 00:00:00,12.72,11.7,29.57,9.54
1821,1997-04-16 00:00:00,13.08,11.98,29.49,9.65
1822,1997-04-17 00:00:00,13.01,11.81,29.54,9.64
1823,1997-04-18 00:00:00,13.03,11.91,29.97,10.57
1824,1997-04-21 00:00:00,12.84,11.87,29.46,10.57
1825,1997-04-22 00:00:00,13.25,12.34,30.03,10.87
1826,1997-04-23 00:00:00,13.29,12.18,30.54,11.31
1827,1997-04-24 00:00:00,13.27,12.12,32.95,11.21
1828,1997-04-25 00:00:00,13.25,12.11,32.33,11.16
1829,1997-04-28 00:00:00,13.06,12.2,32.25,11.28
1830,1997-04-29 00:00:00,13.29,12.58,33.97,11.69
1831,1997-04-30 00:00:00,13.37,12.62,34.42,11.94
1832,1997-05-01 00:00:00,13.25,12.48,34.61,11.89
1833,1997-05-02 00:00:00,13.44,12.86,34.77,11.86
1834,1997-05-05 00:00:00,13.51,13.25,35.63,11.81
1835,1997-05-06 00:00:00,13.84,13.28,35.5,11.52
1836,1997-05-07 00:00:00,13.49,13.16,34.77,11.35
1837,1997-05-08 00:00:00,13.68,13.2,35.9,11.43
1838,1997-05-09 00:00:00,13.65,13.25,35.92,11.47
1839,1997-05-12 00:00:00,13.94,13.62,37.21,11.6
1840,1997-05-13 00:00:00,14.06,13.82,37.24,11.57
1841,1997-05-14 00:00:00,13.84,13.85,37.29,11.38
1842,1997-05-15 00:00:00,14.04,14.1,37.29,11.5
1843,1997-05-16 00:00:00,14.01,13.76,36.46,11.34
1844,1997-05-19 00:00:00,14.08,13.87,36.19,11.31
1845,1997-05-20 00:00:00,13.92,14.21,37.26,11.7
1846,1997-05-21 00:00:00,13.82,14.04,37.56,11.82
1847,1997-05-22 00:00:00,13.77,13.87,37.0,11.85
1848,1997-05-23 00:00:00,14.11,13.96,37.19,12.07
1849,1997-05-27 00:00:00,14.3,13.85,38.44,12.44
1850,1997-05-28 00:00:00,14.06,13.87,38.66,12.36
1851,1997-05-29 00:00:00,14.08,13.9,37.64,12.36
1852,1997-05-30 00:00:00,14.08,13.73,37.1,12.18
1853,1997-06-02 00:00:00,14.06,13.79,37.37,12.22
1854,1997-06-03 00:00:00,14.27,13.79,36.19,11.86
1855,1997-06-04 00:00:00,14.13,13.85,35.76,11.71
1856,1997-06-05 00:00:00,14.25,13.7,35.55,11.84
1857,1997-06-06 00:00:00,14.3,14.16,36.73,12.19
1858,1997-06-09 00:00:00,13.94,14.3,37.26,12.29
1859,1997-06-10 00:00:00,14.25,14.38,37.0,12.26
1860,1997-06-11 00:00:00,14.66,14.47,37.37,12.48
1861,1997-06-12 00:00:00,14.87,14.81,37.8,12.48
1862,1997-06-13 00:00:00,14.85,15.04,38.18,12.73
1863,1997-06-16 00:00:00,14.7,15.12,38.28,12.91
1864,1997-06-17 00:00:00,14.63,15.12,38.55,13.18
1865,1997-06-18 00:00:00,14.54,15.07,38.18,12.79
1866,1997-06-19 00:00:00,14.54,15.26,38.44,12.7
1867,1997-06-20 00:00:00,14.54,15.38,38.55,12.76
1868,1997-06-23 00:00:00,14.2,14.9,37.64,12.58
1869,1997-06-24 00:00:00,14.38,15.08,39.38,12.97
1870,1997-06-25 00:00:00,14.23,14.87,39.41,12.81
1871,1997-06-26 00:00:00,14.42,14.81,38.87,12.6
1872,1997-06-27 00:00:00,14.54,14.85,39.14,12.52
1873,1997-06-30 00:00:00,14.42,14.78,38.71,12.41
1874,1997-07-01 00:00:00,14.61,15.12,39.38,12.27
1875,1997-07-02 00:00:00,14.97,15.43,40.08,12.61
1876,1997-07-03 00:00:00,14.73,15.84,40.67,12.73
1877,1997-07-07 00:00:00,14.97,15.95,40.54,12.72
1878,1997-07-08 00:00:00,15.27,15.87,41.07,12.89
1879,1997-07-09 00:00:00,14.9,15.63,41.26,12.84
1880,1997-07-10 00:00:00,14.88,15.87,41.07,12.76
1881,1997-07-11 00:00:00,14.75,16.12,41.07,12.75
1882,1997-07-14 00:00:00,14.84,16.21,40.86,13.35
1883,1997-07-15 00:00:00,15.23,16.48,41.18,13.6
1884,1997-07-16 00:00:00,15.48,16.9,41.87,14.58
1885,1997-07-17 00:00:00,15.77,16.71,42.73,14.69
1886,1997-07-18 00:00:00,15.51,16.24,44.82,13.8
1887,1997-07-21 00:00:00,15.47,16.12,44.5,13.35
1888,1997-07-22 00:00:00,15.93,16.41,44.18,14.16
1889,1997-07-23 00:00:00,16.26,16.48,45.09,13.89
1890,1997-07-24 00:00:00,16.07,16.41,46.24,13.56
1891,1997-07-25 00:00:00,16.13,16.51,45.9,13.61
1892,1997-07-28 00:00:00,16.51,16.34,45.04,13.46
1893,1997-07-29 00:00:00,16.46,16.2,44.13,13.75
1894,1997-07-30 00:00:00,16.82,16.15,45.47,13.86
1895,1997-07-31 00:00:00,16.93,16.01,45.36,13.89
1896,1997-08-01 00:00:00,16.74,15.78,44.93,13.81
1897,1997-08-04 00:00:00,16.69,15.53,45.58,13.91
1898,1997-08-05 00:00:00,16.83,15.47,45.68,14.08
1899,1997-08-06 00:00:00,16.87,15.82,46.27,14.09
1900,1997-08-07 00:00:00,17.03,15.58,46.14,14.14
1901,1997-08-08 00:00:00,16.63,15.31,45.23,13.75
1902,1997-08-11 00:00:00,16.46,15.44,44.26,13.58
1903,1997-08-12 00:00:00,16.31,15.11,44.45,13.36
1904,1997-08-13 00:00:00,16.21,15.24,44.85,13.37
1905,1997-08-14 00:00:00,16.08,15.24,44.53,13.38
1906,1997-08-15 00:00:00,15.66,14.47,42.95,13.05
1907,1997-08-18 00:00:00,16.05,15.04,44.69,13.15
1908,1997-08-19 00:00:00,16.31,15.15,46.39,13.64
1909,1997-08-20 00:00:00,16.32,15.5,46.41,13.81
1910,1997-08-21 00:00:00,16.28,15.06,45.44,13.54
1911,1997-08-22 00:00:00,16.27,14.81,45.71,13.48
1912,1997-08-25 00:00:00,16.58,14.64,45.12,13.41
1913,1997-08-26 00:00:00,16.45,14.44,44.4,13.26
1914,1997-08-27 00:00:00,16.1,14.33,44.64,13.22
1915,1997-08-28 00:00:00,16.15,14.27,43.46,12.97
1916,1997-08-29 00:00:00,15.78,14.28,43.56,12.99
1917,1997-09-02 00:00:00,16.34,15.11,44.72,13.48
1918,1997-09-03 00:00:00,16.11,15.3,44.5,13.41
1919,1997-09-04 00:00:00,15.99,15.2,44.59,13.57
1920,1997-09-05 00:00:00,16.02,15.13,44.53,13.49
1921,1997-09-08 00:00:00,15.74,15.28,44.21,13.68
1922,1997-09-09 00:00:00,15.85,15.24,42.97,13.7
1923,1997-09-10 00:00:00,15.59,15.06,41.68,13.27
1924,1997-09-11 00:00:00,15.36,14.84,42.11,13.44
1925,1997-09-12 00:00:00,15.08,15.13,42.01,13.55
1926,1997-09-15 00:00:00,15.37,15.15,41.36,12.84
